month,category,name,monthly_rank,votes,matched_terms,url
2026-07,harness_infrastructure,Amami,400,101,mcp,https://www.producthunt.com/products/amami/launches/amami?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,harness_infrastructure,AgentLoop,405,100,mcp,https://www.producthunt.com/products/agentloop-2/launches/agentloop-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,harness_infrastructure,AutoShelf 2.0,416,99,mcp,https://www.producthunt.com/products/autoshelf/launches/autoshelf-2-0?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,harness_infrastructure,Cynative Security Research Agent,431,97,mcp,https://www.producthunt.com/products/cynative-deep-infra-research/launches/cynative-security-research-agent?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,harness_infrastructure,Mispher,433,97,mcp,https://www.producthunt.com/products/mispher-agentic-transcription-for-mac/launches/mispher?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,harness_infrastructure,Livinity,446,91,mcp,https://www.producthunt.com/products/livinity/launches/livinity?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,harness_infrastructure,Diffsmith,457,88,mcp,https://www.producthunt.com/products/diffsmith-code-review-studio/launches/diffsmith?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,harness_infrastructure,Pulse,468,86,mcp,https://www.producthunt.com/products/pulse-47/launches/pulse-8b54daa9-91ad-4daa-a590-379978b01867?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,harness_infrastructure,Kit For AI,481,83,mcp,https://www.producthunt.com/products/kit-for-ai/launches/kit-for-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,harness_infrastructure,Remote OpenClaw,487,81,mcp,https://www.producthunt.com/products/remote-openclaw-2/launches/remote-openclaw-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,harness_infrastructure,Inbix,506,74,mcp,https://www.producthunt.com/products/inbix/launches/inbix?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,harness_infrastructure,PromptScout,531,63,mcp,https://www.producthunt.com/products/promptscout/launches/promptscout-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,human_agent_organization,GPT-5.6,74,338,multi-agent,https://www.producthunt.com/products/openai/launches/gpt-5-6-7?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,human_agent_organization,Campus,77,333,agents campus gives builders a shared space | humans and agents,https://www.producthunt.com/products/flutterflow/launches/campus-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,human_agent_organization,Openbase,140,219,team of ai agents,https://www.producthunt.com/products/openbase-2/launches/openbase-d65c4e76-aef1-4209-9a77-51bdd1a0fd3e?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,human_agent_organization,CircleChat,211,157,team of ai agents,https://www.producthunt.com/products/circlechat/launches/circlechat-3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,human_agent_organization,YAGNI,216,155,agent teams,https://www.producthunt.com/products/yagni/launches/yagni?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,human_agent_organization,Mozaik,353,110,agent teams,https://www.producthunt.com/products/mozaik-4/launches/mozaik-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,human_agent_organization,PenguinHarness,532,62,multi-agent,https://www.producthunt.com/products/penguinharness/launches/penguinharness?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Pazi,1,940,vibe code | vibe coding,https://www.producthunt.com/products/pazi/launches/pazi-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Context.dev,4,819,coding agents,https://www.producthunt.com/products/context-dev/launches/context-dev-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Zro,33,431,coding agents,https://www.producthunt.com/products/zro/launches/zro?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,PromptQL,42,419,coding agents,https://www.producthunt.com/products/promptql/launches/promptql-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Replay QA,48,410,coding agent,https://www.producthunt.com/products/replayio/launches/replay-qa?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,TryCase,133,225,coding agents,https://www.producthunt.com/products/trycase/launches/trycase?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Openbase,140,219,coding agents,https://www.producthunt.com/products/openbase-2/launches/openbase-d65c4e76-aef1-4209-9a77-51bdd1a0fd3e?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Termi Protocol,155,193,coding agents,https://www.producthunt.com/products/termi-protocol/launches/termi-protocol?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Greplica,159,190,coding agent | coding agents,https://www.producthunt.com/products/greplica/launches/greplica?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,OpenComputer,170,182,coding agent,https://www.producthunt.com/products/opencomputer/launches/opencomputer?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Aura: Agents + Git + Intent Open Source,178,176,coding agents,https://www.producthunt.com/products/aura-28/launches/aura-agents-git-intent-open-source?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Mark by Airtop,199,163,vibe coding,https://www.producthunt.com/products/airtop/launches/mark-by-airtop?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Fudge MCP,225,150,coding agent,https://www.producthunt.com/products/fudge-mcp/launches/fudge-mcp?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,agents-cli,233,147,coding agent,https://www.producthunt.com/products/agents-cli/launches/agents-cli?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,MemoryCustodian,239,145,coding agents,https://www.producthunt.com/products/memorycustodian/launches/memorycustodian?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,tablo,299,124,coding agents,https://www.producthunt.com/products/tablo-a-desktop-cat-widget/launches/tablo-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Task Monki,329,116,coding agents,https://www.producthunt.com/products/task-monki/launches/task-monki?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,scritty,332,115,coding agent,https://www.producthunt.com/products/scritty/launches/scritty?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Cosyra 2.0,335,114,coding agents,https://www.producthunt.com/products/cosyra/launches/cosyra-2-0?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,FindDiskKiller,374,106,coding agents,https://www.producthunt.com/products/finddiskkiller/launches/finddiskkiller?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,ADE,413,99,coding agents,https://www.producthunt.com/products/ade-agentic-development-environment/launches/ade-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,iMessage Hermes on a Raspberry Pi,422,98,coding agent,https://www.producthunt.com/products/imessage-hermes-on-a-raspberry-pi/launches/imessage-hermes-on-a-raspberry-pi?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,HeyZoku,441,92,coding agents,https://www.producthunt.com/products/heyzoku/launches/heyzoku?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Diffsmith,457,88,coding agent,https://www.producthunt.com/products/diffsmith-code-review-studio/launches/diffsmith?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,coding_and_building,Remote OpenClaw,487,81,coding agents,https://www.producthunt.com/products/remote-openclaw-2/launches/remote-openclaw-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,gtm_agents,Katalyst ,45,414,sales agent,https://www.producthunt.com/products/katalyst/launches/katalyst?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,gtm_agents,ACME.BOT,151,201,seo agent,https://www.producthunt.com/products/acme-bot/launches/acme-bot?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,openclaw_ecosystem,Memmy Agent,19,527,openclaw,https://www.producthunt.com/products/memmy/launches/memmy-agent?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,openclaw_ecosystem,AgentKey,35,427,openclaw,https://www.producthunt.com/products/agentkey/launches/agentkey?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,openclaw_ecosystem,Kastra,72,339,openclaw,https://www.producthunt.com/products/kastra/launches/kastra?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,openclaw_ecosystem,LongCat-2.0,218,154,openclaw,https://www.producthunt.com/products/longcat/launches/longcat-2-0?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,openclaw_ecosystem,Plow Mac App,463,87,openclaw,https://www.producthunt.com/products/plow-mac-app-safely-run-gpt-5-6-agents/launches/plow-mac-app?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,openclaw_ecosystem,Remote OpenClaw,487,81,openclaw,https://www.producthunt.com/products/remote-openclaw-2/launches/remote-openclaw-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,model_release,Claude Opus 5,34,430,claude opus,https://www.producthunt.com/products/claude/launches/claude-opus-5?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,model_release,Claude Sonnet 5,40,422,claude sonnet,https://www.producthunt.com/products/claude/launches/claude-sonnet-5?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,model_release,GPT-5.6,74,338,gpt-5,https://www.producthunt.com/products/openai/launches/gpt-5-6-7?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,model_release,Gemini 3.6 Flash Family,169,183,gemini 3,https://www.producthunt.com/products/gemini-3-6-flash-family/launches/gemini-3-6-flash-family?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,model_release,canitbebuilt,243,143,gpt-5,https://www.producthunt.com/products/canitbebuilt/launches/canitbebuilt?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,model_release,OpenCode Superapp,288,128,gpt-5,https://www.producthunt.com/products/opencode-superapp/launches/opencode-superapp?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,model_release,Basedash AI Kit,356,109,gpt-5,https://www.producthunt.com/products/basedash/launches/basedash-ai-kit?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,model_release,Mispher,433,97,qwen3,https://www.producthunt.com/products/mispher-agentic-transcription-for-mac/launches/mispher?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,model_release,Plow Mac App,463,87,gpt-5,https://www.producthunt.com/products/plow-mac-app-safely-run-gpt-5-6-agents/launches/plow-mac-app?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,model_release,Rehello,521,69,gpt-5,https://www.producthunt.com/products/rehello/launches/rehello?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-07,model_release,AI Eyes,530,63,gpt-5,https://www.producthunt.com/products/ai-eyes-2/launches/ai-eyes-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Clipto MCP,2,606,ai agents,https://www.producthunt.com/products/clipto-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Grok Bot,7,544,ai teammates,https://www.producthunt.com/products/grok/launches/grok-bot?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Coldtea.ai,9,512,agentic,https://www.producthunt.com/products/coldtea/launches/coldtea?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Soloop,11,477,agentic,https://www.producthunt.com/products/soloop/launches/soloop-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Kane CLI,16,451,agentic,https://www.producthunt.com/products/lambdatest/launches/kane-cli-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,AgentSky,19,428,ai agent,https://www.producthunt.com/products/agentsky/launches/agentsky?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Omniwork,23,414,ai agents,https://www.producthunt.com/products/omniwork-2/launches/omniwork-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Enter Pro,29,384,ai agents,https://www.producthunt.com/products/enter-pro?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Omni by xpander,30,381,ai agents,https://www.producthunt.com/products/omni-by-xpander?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Nuphos,32,379,ai agents,https://www.producthunt.com/products/nuphos/launches/nuphos-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Clears,33,374,agentic,https://www.producthunt.com/products/clears?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Construct Computer,35,369,ai coworker,https://www.producthunt.com/products/construct-computer?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Decawork,45,334,ai agents,https://www.producthunt.com/products/decawork?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,DeepSeek-V4-Flash-0731,52,321,agentic,https://www.producthunt.com/products/deepseek/launches/deepseek-v4-flash-0731?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,BetterClaw,53,317,ai agent | ai agents,https://www.producthunt.com/products/betterclaw/launches/betterclaw?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Offloop,54,312,ai agents,https://www.producthunt.com/products/offloop?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Grok 4.6,59,302,agentic | ai agent,https://www.producthunt.com/products/grok-4-6-7?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Agnost AI,64,290,ai agents,https://www.producthunt.com/products/agnost-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,BrowserAct Cloud,67,285,ai agent,https://www.producthunt.com/products/browseract/launches/browseract-cloud?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Xirp,71,278,agentic,https://www.producthunt.com/products/spotify/launches/xirp?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Superflow AI,74,271,ai agents,https://www.producthunt.com/products/superflow-webflow-plugin-for-revisions?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Cloudflare Wallets,76,269,agentic | ai agents,https://www.producthunt.com/products/cloudflare/launches/cloudflare-wallets?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,GLM-5.3,81,255,agentic,https://www.producthunt.com/products/z-ai/launches/glm-5-3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Open Analytics,85,254,ai agents,https://www.producthunt.com/products/open-analytics-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Nitro 4.0,91,243,ai agent | ai agents,https://www.producthunt.com/products/alconost-localization/launches/nitro-4-0?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,The New Calendly,109,214,ai assistant,https://www.producthunt.com/products/calendly?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,BrowserOS neo,110,206,ai agents,https://www.producthunt.com/products/browseros_ai/launches/browseros-neo?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Hubble,111,206,ai agent,https://www.producthunt.com/products/hubble-11?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Proxy Tester by ScrapeOps,112,205,ai agents,https://www.producthunt.com/products/proxy-benchmark-by-scrapeops/launches/proxy-tester-by-scrapeops?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Annotate,113,204,ai agent,https://www.producthunt.com/products/annotate-8/launches/annotate-8?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,bb,116,200,agentic,https://www.producthunt.com/products/bb/launches/bb?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Traccia,124,194,ai agent | autonomous agents,https://www.producthunt.com/products/traccia?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,BearDrive,126,192,ai agents,https://www.producthunt.com/products/beardrive/launches/beardrive?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Zetik,131,179,ai agent,https://www.producthunt.com/products/zetik/launches/zetik?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,OpenTag,136,172,ai coworker,https://www.producthunt.com/products/opentag?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Hexis,137,170,ai agent | ai agents,https://www.producthunt.com/products/bevel-4/launches/hexis-3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Kiro Crew,138,170,agentic,https://www.producthunt.com/products/kiro/launches/kiro-crew?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Progress AI Observability,141,167,ai agent | ai agents,https://www.producthunt.com/products/progress-ai-observability/launches/progress-ai-observability?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Antigravity IDE Extensions,147,162,agentic,https://www.producthunt.com/products/google-antigravity?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,AutoClaw,154,156,ai agent,https://www.producthunt.com/products/z-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Keystroke,155,156,ai agents,https://www.producthunt.com/products/keystroke-2/launches/keystroke-3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,LaraCopilot,160,153,agentic,https://www.producthunt.com/products/laracopilot/launches/laracopilot-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,CopilotKit Channels SDK,166,148,agentic,https://www.producthunt.com/products/copilotkit/launches/copilotkit-channels-sdk?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,AgentConnect,168,146,ai agents,https://www.producthunt.com/products/agentconnect/launches/agentconnect?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Plow Latch,169,146,ai agents,https://www.producthunt.com/products/plow-latch?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Almanac,170,145,ai agent,https://www.producthunt.com/products/almanac-5?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Brandfetch MCP,188,136,ai agents,https://www.producthunt.com/products/brandfetch/launches/brandfetch-mcp?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,OmniVibe,189,136,ai agents,https://www.producthunt.com/products/omnivibe?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Dropstone,199,133,ai assistant,https://www.producthunt.com/products/dropstone-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Toolport,201,133,ai agent | ai agents,https://www.producthunt.com/products/conduit-12/launches/toolport?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Zero,204,132,agentic | ai agents,https://www.producthunt.com/products/zero-15?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Aramb,206,130,ai agents,https://www.producthunt.com/products/aramb?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,screenpipe,213,127,ai agents,https://www.producthunt.com/products/screenpipe?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-08,agent_identity,Vizard Agent,219,124,ai agent,https://www.producthunt.com/products/vizard-agent-the-first-video-agi/launches/vizard-agent?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
